4717.json	mostly-true	Attacks on Planned Parenthood come at a time when the poverty rate among women is the highest in nearly two decades and 1 in 5 women under 65 dont have access to health care.	"health-care,poverty,women"	tim-ryan	U.S. representative 	Ohio	democrat	0	0	0	5	1	a news release
10536.json	mostly-true	"22 times Barack Obama said he did not have the authority to implement this type of anti-deportation measure. And then the day after he signed this into law, he said, quote, I just changed the law."	immigration	greg-abbott	governor	Texas	republican	11	3	8	6	5	an interview with Sean Hannity on Fox News
8948.json	TRUE	"Since 2009, Georgias public schools have lost nearly 9,000 classroom teachers while the number of students has gone up."	education	jason-carter	State Senator	Georgia	democrat	1	0	2	1	0	press statement
2623.json	FALSE	On privatization of Social Security.	social-security	jim-renacci	U.S. representative 	Ohio	republican	5	3	4	1	1	a statement posted to his website
7001.json	FALSE	Says U.S. Senate candidate Tommy Thompson supports a plan for privatizing Social Security.	"federal-budget,medicare,message-machine-2012,social-security"	workers-voice	Political action committee	District of Columbia	none	0	2	0	0	2	a campaign flier
8802.json	mostly-true	"After years of 5.5 percent average tuition increases, we now have a two-year tuition freeze for the first time in the history of the UW System."	"education,state-budget,state-finances"	scott-walker	Milwaukee County Executive	Wisconsin	republican	26	41	32	40	11	a speech
557.json	FALSE	The Iranians continue in the view of every objective observer continue to pursue the acquisition of nuclear weapons.	foreign-policy	john-mccain	U.S. senator	Arizona	republican	31	39	31	37	8	a telephone appearance with Florida voters
13328.json	TRUE	Were already bombing seven countries.	"afghanistan,foreign-policy,history,iraq,military,terrorism"	jill-stein	Presidential nominee	Massachusetts	green	0	1	0	0	1	a Green Party rally at Huston-Tillotson University in Austin
7513.json	mostly-true	"Ohio Republicans made significant gains during [Chris McNultys] time at the ORP, including the extremely successful re-election of President Bush in Ohio."	"elections,states"	bob-bennett	Ohio Republican Party chairman	Ohio	republican	0	0	0	1	0	a news release 
5366.json	FALSE	Says 67 percent of marriages now wind up in divorce.	marriage	stephen-sweeney	State Senator		democrat	1	2	3	1	0	an interview on WNYC’s “The Brian Lehrer Show”
11477.json	mostly-true	"Since 2001, higher education in the state has been cut or allowed to erode ... by 35 or 40 percent."	"education,state-budget"	chris-koster	Attorney general of Missouri	Missouri	democrat	0	0	2	3	0	comments at the Missouri State Fair as quoted by the Columbia Daily Tribune
12782.json	mostly-true	Says Hillary Clinton helped get done the Childrens Health Insurance Program.	health-care	bill-clinton	former president	Arkansas	democrat	4	2	12	11	3	a speech at the Democratic convention
2385.json	FALSE	Russ Feingold has not worked anywhere outside of politics.	"candidates-biography,message-machine"	ron-johnson		Wisconsin	republican	14	6	10	10	1	a campaign TV ad
3025.json	TRUE	Its taken more time to complete the Towpath Trail than it did to build the (Ohio Erie) Canal.	recreation	dan-moore	Commissioner for Cleveland MetroParks	Ohio	none	0	0	0	0	0	an interview with The Plain Dealer
12980.json	FALSE	"As the number of vaccines administered to children has increased in the United States, so has the autism rate."	autism	viral-image			none	5	5	0	3	15	an image shared on social media from NaturalNews.com
7168.json	FALSE	"Scott Walker has even removed the 250,000 jobs promise from his website."	"economy,job-accomplishments,jobs,workers"	mike-tate			democrat	1	2	2	1	0	a blog post
10929.json	FALSE	The New York Times had to retract its story that Hillary Clintons email handling had broken certain laws.	ethics	brad-woodhouse			democrat	0	1	0	0	0	an interview on CNN's "New Day"
134.json	TRUE	Senator Clinton tried to spend $1 million on the Woodstock Concert Museum.	federal-budget	john-mccain	U.S. senator	Arizona	republican	31	39	31	37	8	"a Republican debate in Orlando, Fla."
2214.json	TRUE	Ive taken on the federal government and won.	candidates-biography	jeff-kottkamp		Florida	republican	0	1	1	0	0	a debate.
9557.json	FALSE	Says Hillary Clintons health care plan from the 1990s had a broader provision in favor of corporate right to back out of providing contraceptive coverage than the one created by the Hobby Lobby Supreme Court decision.	"abortion,congress,corporations,health-care,religion,sexuality,supreme-court"	newt-gingrich	Co-host on CNN's "Crossfire"	Georgia	republican	16	15	20	10	11	interview on ABC's "This Week"
10812.json	TRUE	Wisconsins non-discrimination law doesnt protect members of the trans-gender community.	"civil-rights,gays-and-lesbians,housing,legal-issues,sexuality,workers"	jason-rae			democrat	0	0	0	0	0	an interview
11629.json	mostly-true	"In 2008, Maggie Hassan voted against legislation to prevent sanctuary cities in New Hampshire."	"immigration,voting-record"	jennifer-horn	"Chairman, New Hampshire Republican Party"	New Hampshire	republican	2	0	1	1	0	a memo
2797.json	TRUE	"As mayor, Barrett led efforts to redevelop the Menomonee Valley, which now supports nearly 4,000 jobs in Wisconsin."	"job-accomplishments,jobs"	tom-barrett	Mayor of Milwaukee	Wisconsin	democrat	2	5	8	5	3	a campaign video and numerous other campaign statements
8505.json	mostly-true	When is a farm bill not a farm bill? When 90 percent of it is for food stamps.	"hunger,poverty,pundits,welfare"	brad-blakeman			republican	0	0	0	1	0	an interview on Fox News
988.json	mostly-true	President Obama is actually increasing Bush-era defense spending by $21 billion in the new fiscal year.	"military,pundits"	keith-olbermann	Political commentator		none	0	2	3	2	0	an episode of his TV program.
3277.json	mostly-true	"At protests in Wisconsin against proposed collective bargaining changes, phony sick notes (were) passed out to excuse striking union members."	"health-care,labor,state-budget"	republican-party-wisconsin		Wisconsin	republican	4	3	2	3	0	a news release
4072.json	mostly-true	"By the end of his first term, President Obama will have added as much debt as all the prior 43 presidents combined."	"federal-budget,new-hampshire-2012"	mitt-romney	Former governor	Massachusetts	republican	34	32	58	33	19	"a roundtable with small business leaders in Salem, N.H."
619.json	FALSE	"Obama plans ""a tax increase for everyone earning more than $42,000 a year."""	taxes	john-mccain	U.S. senator	Arizona	republican	31	39	31	37	8	an Internet ad
6551.json	TRUE	"Half the kids coming out of college this year cant find a job, or a job thats consistent with a college degree."	"education,jobs"	mitt-romney	Former governor	Massachusetts	republican	34	32	58	33	19	"statements during a rally at St. Anselm College in Manchester, NH "
9159.json	mostly-true	Charlie Crist raised taxes in 2009 and wont rule out raising taxes again.	"state-budget,taxes"	republican-party-florida			republican	10	6	6	6	4	a tweet
2866.json	FALSE	The payday loan industry does not exist in a state like Minnesota.	financial-regulation	glenn-grothman	"State Senator, 20th District"	Wisconsin	republican	2	4	1	1	0	a newspaper article
2035.json	mostly-true	"The state Legislature attempted to ""outlaw stem cell research, passes bills about microchips in the brain, and talks about seceding from the Union."""	"message-machine,science,states"	roy-barnes	Attorney	Georgia	democrat	0	0	3	3	1	a campaign ad
354.json	TRUE	Hillary Clinton "has the only health care plan that covers every American."	health-care	hillary-clinton	Presidential candidate	New York	democrat	40	29	69	76	7	in a television ad
11800.json	TRUE	"In 40 years of broadcast, I have never endorsed any candidate."	history	glenn-beck			none	5	7	7	2	6	"an appearance in Ankeny, Iowa"
11700.json	FALSE	"The 9/11 terroristsfriends, family, girlfriends in the United Stateswere sent back for the most part to Saudi Arabia. They knew what was going on. They went home, and they wanted to watch their boyfriends on television."	terrorism	donald-trump	President-Elect	New York	republican	63	114	51	37	61	the Republican debate in Las Vegas
6111.json	FALSE	The Koch brothers alone gave twice as much money to Scott Walker as the total amount of money raised by Tom Barrett.	"campaign-finance,corporations,corrections-and-updates,elections"	debbie-wasserman-schultz	"U.S. Representative, Florida District 23"	Florida	democrat	7	9	8	15	3	a speech
12730.json	mostly-true	"Just 9 percent of Muslims in Pakistan viewISIS favorably. Unfortunately, that 9 percent is 16 million people. And thats just one country."	"corrections-and-updates,islam,terrorism"	newt-gingrich	Co-host on CNN's "Crossfire"	Georgia	republican	16	15	20	10	11	a speech at the Republican National Convention
5543.json	mostly-true	"Says David Rivera received a $5,000 campaign contribution from Congressman Spencer Bachus, who is currently under House Ethics investigation for insider trading."	"campaign-finance,ethics"	luis-garcia	state representative	Florida	democrat	1	0	0	1	0	a campaign press release
1951.json	TRUE	Georgia has more illegal aliens than the state of Arizona.	immigration	jeff-chapman		Georgia	republican	0	0	0	0	0	Jekyll Island gubernatorial debate
5338.json	TRUE	"As Dane County executive, Kathleen Falk raised property taxes by millions of dollars every year and approved the second highest increase in the state in 2010."	"county-budget,state-budget,taxes"	rebecca-kleefisch	Candidate for lieutenant governor	Wisconsin	republican	1	3	4	0	1	an op-ed piece
12107.json	mostly-true	"More people were killed by terrorists in 2015 than in any other year ever, after an 80 percentincrease from 2014."	terrorism	joe-pitts	Congressman	Pennsylvania	republican	0	0	1	1	0	in a Medium post.
7603.json	mostly-true	"The financial penalties imposed on gay couples can cost us more than $300,000 compared with married heterosexual couples over a lifetime."	gays-and-lesbians	nadine-smith	executive director of Equality Florida	Florida	democrat	0	0	0	1	0	a press release
11717.json	mostly-true	Forty percent of illegal immigrants are people coming legally on visas and overstaying their visas.	immigration	ted-cruz	Senator	Texas	republican	36	33	15	19	8	a radio interview.
1141.json	mostly-true	Nearly 46 million Americans don't have health insurance coverage today.	health-care	barack-obama	President	Illinois	democrat	70	71	160	163	9	a town hall meeting
13063.json	mostly-true	Youve got a medical report on me that meets the same standard as Mitt Romney and Barack Obama.	"candidates-biography,disability,elections,history,privacy,transparency"	hillary-clinton	Presidential candidate	New York	democrat	40	29	69	76	7	an interview on CNN
334.json	mostly-true	"In her short time in the United States Senate, the senator from New York, Senator Clinton, got $500-million worth of pork barrel projects."	federal-budget	john-mccain	U.S. senator	Arizona	republican	31	39	31	37	8	"a campaign event in Fairfield, Conn."
12963.json	FALSE	On job creation numbers in the latest Start-Up NY report: This is a significant number of overcounts in the compilation that Ive looked at.	"economy,jobs"	robin-schimminger	Assemblyman	New York	democrat	0	1	0	0	0	"a hearing on economic development in Albany, NY."
943.json	TRUE	"The omnibus spending bill has 9,427 pork barrel items."	federal-budget	john-mccain	U.S. senator	Arizona	republican	31	39	31	37	8	an interview on CNN's American Morning.
12566.json	FALSE	The Benghazi victims were left helpless to die as Hillary Clinton soundly slept in her bed.	"foreign-policy,terrorism"	donald-trump	President-Elect	New York	republican	63	114	51	37	61	a speech in New York 
1872.json	TRUE	Almost 1 million children ... have no health insurance in this state.	health-care	bud-chiles		Florida	independent	0	0	1	0	0	announcing his campaign for governor.
3610.json	FALSE	Says President Franklin Delano Roosevelt sent his advisers to study socialism with Soviet dictator Josef Stalin so the president could replicate it in the United States.	history	paul-broun	Congressman	Georgia	republican	4	8	3	2	1	a speech before Congress
2171.json	FALSE	This is the first time since the Depression that unemployment has stayed above 9 percent for two consecutive years.	"economy,history"	john-boehner	Speaker of the House of Representatives	Ohio	republican	13	22	11	4	2	an interview on "Fox News Sunday"
4677.json	FALSE	"Minimum wage = $16,000/year CEO-Goldman Sachs (Lloyd Blankfein) $16,000/Hour."	"corporations,deficit,economy,financial-regulation,government-regulation,occupy-wall-street,taxes"	occupy-providence			organization	0	1	0	0	0	a protest sign
3963.json	FALSE	"Janice Hahn hired hard-core gang members with taxpayer money to be gang-intervention specialists. She even helped them get out of jail, so they could rape and kill again."	crime	turn-right-usa			none	0	1	0	0	0	a YouTube video
4612.json	TRUE	"According to Wikipedia, there are only five countries in the entire planet that are more unequal than the United States in the distribution of our wealth."	"income,occupy-wall-street,workers"	alan-grayson	U.S. House of Representatives	Florida	democrat	6	5	4	11	1	an interview on MSNBC's "The Rachel Maddow Show"
9407.json	TRUE	Marijuana is less addictive than both alcohol and tobacco.	"drugs,marijuana"	earl-blumenauer	U.S. representative	Oregon	democrat	0	1	1	1	0	a website statement
12078.json	mostly-true	70 percent of Americans believe that we are on the wrong path.	"elections,polls"	paul-ryan	U.S. Representative	Wisconsin	republican	19	6	16	14	2	a television interview
2239.json	FALSE	Pam Bondi refuses to take a position on the gay-adoption ban.	gays-and-lesbians	john-stemberger		Florida	republican	1	2	0	0	0	an endorsement letter
12342.json	mostly-true	"Says Donald Trump promised to repeal Obamacare, build a wall, ban Muslims, and more."	"abortion,foreign-policy,guns,health-care,human-rights,immigration,islam,religion,terrorism"	hillary-clinton	Presidential candidate	New York	democrat	40	29	69	76	7	a Clinton campaign tweet
11451.json	mostly-true	HIV/AIDS is dramatically on the rise in the U.S. South.	"gays-and-lesbians,health-care,states"	elton-john	singer/activist	Atlanta	none	0	0	0	1	0	CNN
1611.json	FALSE	The Iraq war has been "our longest war."	"history,iraq,military"	bob-schieffer	Host of CBS' Face the Nation	"Washington, D.C."	journalist	0	1	0	0	0	comments on CBS's Face the Nation
8093.json	FALSE	"The most realistic estimates for jobs created by Keystone XL are maybe 2,000 jobs during the construction of the pipeline."	"climate-change,energy,environment,jobs"	barack-obama	President	Illinois	democrat	70	71	160	163	9	an interview with the 'New York Times'
8376.json	FALSE	Says Sen. Mark Pryor voted for special subsidies for lawmakers and staff in Congress so theyre protected from Obamacare.	"congress,health-care"	tom-cotton	U.S. House of Representatives	Arkansas	republican	3	4	2	3	1	a campaign ad
12894.json	TRUE	California is home to the largest death row populationin the Western Hemisphere.	"death-penalty,elections"	yes-62-death-penalty-repeal		California 	none	0	0	0	0	0	a twitter image
1670.json	FALSE	Giving money to politicians has paid off for Paul Workman. Workman gave thousands to politicians and got millions in government construction projects.	ethics	holly-turner	Lawyer	Texas	republican	0	1	0	0	0	a TV ad
9046.json	TRUE	"In the U.S., African-Americans continue to be arrested at nearly three and one half times the rate of whites on marijuana charges."	"civil-rights,crime,criminal-justice,drugs,marijuana"	naacp			organization	0	0	0	1	0	a news release
12563.json	mostly-true	"Harris County, Texas has some of the highest jailing and incarceration rates in the U.S. and the world."	"corrections-and-updates,criminal-justice"	rodney-ellis	state senator	Texas	democrat	0	0	0	2	0	a press release in response to a lawsuit
4742.json	FALSE	Repealing the health care law would save $95 billion in 2016.	"federal-budget,health-care"	mitt-romney	Former governor	Massachusetts	republican	34	32	58	33	19	an op-ed in USA Today
8958.json	TRUE	A majority of drunk driving deaths and injuries are caused by drunk driving offenders with no prior convictions.	"Alcohol,transportation"	mothers-against-drunk-driving		Wisconsin	organization	0	0	0	0	0	a press release
671.json	TRUE	"Three years ago, John McCain said, ""Afghanistan we don't read about it anymore in papers because it succeeded."""	"afghanistan,foreign-policy,military"	joe-biden	U.S. senator	Delaware	democrat	11	10	21	16	4	a speech at the Democratic National Convention in Denver
288.json	TRUE	"You know, Sen. McCain said the other day that we might have troops (in Iraq) for 100 years..."	iraq	hillary-clinton	Presidential candidate	New York	democrat	40	29	69	76	7	a debate in Las Vegas.
3952.json	TRUE	Says the state budget includes spending on commercials for Fortune 500 companies.	state-budget	david-simpson	Texas House Representative	Texas	republican	0	0	0	1	0	an op-ed
10118.json	FALSE	"Says high-speed rail would have created 60,000 jobs."	"debates,message-machine-2014,stimulus,transportation"	charlie-crist		Florida	democrat	15	9	20	19	2	a debate
4096.json	mostly-true	"Since President Obama took office, 2 million jobs. Gone."	"economy,jobs,message-machine"	republican-national-committee-republican			republican	6	6	11	5	2	a television commercial
74.json	TRUE	Health insurance premiums "have almost doubled ... since 2000."	health-care	hillary-clinton	Presidential candidate	New York	democrat	40	29	69	76	7	"a speech in Des Moines, Iowa."
3572.json	mostly-true	"To pay for government growth, leaders of both parties borrowed $4 billion a day, leaving us with todays $14 trillion debt."	"deficit,federal-budget"	marco-rubio	U.S. Senator	Florida	republican	33	24	32	35	5	an opinion article in the 'Wall Street Journal'
13113.json	mostly-true	"Says that except for Donald Trump, every other major party nominee for the past 40 years has released their tax returns."	"candidates-biography,income,taxes,wealth"	tammy-baldwin	U.S. Representative	Wisconsin	democrat	5	5	7	4	0	a statement
12281.json	FALSE	Dolphins are rapists. Look it up.	"animals,science"	unbreakable-kimmy-schmidt			none	0	1	0	0	0	in an episode of "Unbreakable Kimmy Schmidt"
3794.json	mostly-true	The U.S. has 47 million people on food stamps. Thats 14 million more than when the current occupant of the White House took over.	"economy,families,hunger"	herman-cain		Georgia	republican	4	11	5	3	3	a speech announcing his presidential run
3013.json	mostly-true	"In 1998, nearly half of Floridas fourth-graders were functionally illiterate. Today, 72% of them can read."	education	jeb-bush		Florida	republican	17	5	17	24	2	a Wall Street Journal op-ed piece.
3009.json	TRUE	Proposed federal regulations would affect every streetsign in the country	transportation	william-howell	Speaker of the Virginia House	Virginia	republican	0	0	0	0	1	a speech.
2657.json	mostly-true	"There are 100 members of the U.S. Senate. Fifty-seven of them, including Russ Feingold, are lawyers. There are zero manufacturers and one accountant."	"candidates-biography,message-machine"	ron-johnson		Wisconsin	republican	14	6	10	10	1	a campaign TV ad
1769.json	TRUE	Scott Maddox is a "lobbyist."	"candidates-biography,elections"	adam-putnam	Florida Commissioner of Agriculture	Florida	republican	0	1	1	2	1	a campaign statement.
5500.json	mostly-true	A hundred percent of all the jobs lost during the recession have been reclaimed in Texas while the nation is at about 36 percent.	"economy,jobs"	rick-perry	Governor	Texas	republican	30	30	42	23	18	an interview posted online by WFAA-TV in Dallas
914.json	TRUE	"Democrats have said that ""even one hearing (on the stimulus bill) would be one too many, and that we have a single day to approve these five complex propositions that will affect the lives of millions."""	"economy,stimulus"	joe-barton	U.S. Representative	Texas	republican	3	1	0	0	0	a statement at a committee meeting.
9132.json	TRUE	"The National Science Foundation awarded $700,000 to fund a climate change musical."	"climate-change,federal-budget,science"	lamar-smith	Congressman	Texas	republican	2	5	1	3	0	a committee hearing
5331.json	FALSE	Says that as Wisconsin governor he never raised taxes.	"job-accomplishments,state-budget,state-finances,taxes"	tommy-thompson		Wisconsin	republican	6	8	2	5	3	an interview
13059.json	TRUE	"In the past decade in New York State more than 30 current and former state officeholders have been convicted, sanctioned or accused of wrongdoing more than any other state."	ethics	elaine-phillips	State Senate Candidate	New York	republican	0	0	0	0	0	a post on Facebook
8152.json	TRUE	Why didnt (uninsured Americans) buy insurance? Because of the expense.	"health-care,poverty"	rand-paul	Candidate for U.S. Senate and physician	Kentucky	republican	7	8	10	12	3	an interview on Comedy Central's "The Daily Show"
6310.json	mostly-true	"Nearly 100,000 people get shot every year. Thats 270 people a day and 87 dead."	guns	facebook-posts	Social media posting		none	14	18	15	11	36	on the Internet
1666.json	mostly-true	This census is also the shortest and least intrusive count in modern history.	census	patrick-mchenry	U.S. Congressman	North Carolina	republican	0	1	0	2	0	a press release
10088.json	FALSE	Says Charlie Crist voted against minimum wage when he was in the Senate.	"debates,florida,jobs"	rick-scott	Governor	Florida	republican	28	23	38	34	7	a gubernatorial debate in Davie
780.json	TRUE	I have disagreed strongly with the Bush administration on this issue of global warming.	environment	john-mccain	U.S. senator	Arizona	republican	31	39	31	37	8	"a debate in Nashville, Tenn."
8012.json	mostly-true	Twenty-four percent of doctors in Virginia currently dont accept new Medicaid patients because the reimbursement rates are so low.	"health-care,medicaid"	dave-schwartz	Virginia director of Americans for Prosperity	Virginia	republican	0	0	0	1	0	a speech.
10018.json	mostly-true	In the last six years of Ciancis administration violent crime was down in the United States. It was down in the region. It was down in Rhode Island. But it was up in Providence.	"crime,criminal-justice,public-safety"	jorge-elorza	Law professor	Rhode Island	democrat	1	1	0	2	0	a debate
10808.json	mostly-true	There are more poor people today as a percentage of our population than the 1970s.	poverty	jeb-bush		Florida	republican	17	5	17	24	2	an interview with reporters at the North Carolina GOP headquarters
11386.json	mostly-true	"Irans regime is responsible for more than 1,000 American casualties during the Iraq war and has plotted a terrorist attack here in our nations capital."	"foreign-policy,iraq,terrorism"	michael-mccaul	congressman	Texas	republican	1	0	1	4	0	the Republican weekly radio/TV address
3360.json	TRUE	Says taxes paid by the poorest residents of Texas are above the national average.	"income,taxes"	paul-krugman	New York Times columnist		none	0	2	3	4	0	an op-ed column.
9628.json	FALSE	Obamacare already has caused millions of hardworking Virginians to lose their health insurance.	health-care	barbara-comstock	State delegate	Virginia	republican	1	1	0	0	0	a web post.
7102.json	FALSE	More Tennesseans have hunting and fishing licenses than vote.	"elections,recreation"	lamar-alexander			republican	1	2	2	0	0	in a news release announcing support for the Sportsmen's bill.
3487.json	FALSE	American troops have never been under the formal control of another nation.	"foreign-policy,military"	karl-rove		Texas	republican	2	5	2	8	0	an interview with Sean Hannity of Fox News
3566.json	FALSE	"We have a guy who is going to be speaker of the House in four years, and his name has been on the ballot one time."	"candidates-biography,elections,redistricting"	scott-randolph	State Representative	Florida	democrat	0	1	1	0	0	comments during an appearance on 'The Rachel Maddow Show' on MSNBC
2991.json	FALSE	"We continue to see these isolated incidents of people trying to vote five, six times a day."	"crime,elections"	scott-fitzgerald	"State Senator, 13th District"	Wisconsin	republican	1	2	1	0	0	an interview with a newspaper editorial board
7540.json	TRUE	Seven of the 10 highest-income counties in the country ring the city of Washington D.C.	"corrections-and-updates,federal-budget,pundits,wealth"	sarah-palin		Alaska	republican	9	19	9	6	6	a speech at CPAC
4092.json	FALSE	I sponsored and was the co-sponsor of the only legislation that ever passed that had E-Verify provisions in it back in 2010 when I served in the Legislature.	immigration	adam-hasner		Florida	republican	2	1	4	4	0	a debate
7395.json	TRUE	Says Texas is last in workers compensation coverage.	"labor,workers"	sacramento-bee-editorial-board			none	1	0	1	1	0	an editorial
7460.json	mostly-true	"In annual surveys of Rhode Island communities that receive Drug Free community grants, many report that more than 50 percent of youth surveyed do not think daily marijuana use poses any serious risk of harm."	"drugs,education,marijuana"	nancy-devaney	"chairwoman, Ocean State Prevention Alliance"	Rhode Island	newsmaker	0	1	0	1	0	A news release
7122.json	FALSE	Operating a health care exchange would be illegal in Georgia and some states because of legislation passed in those states.	health-care	michael-cannon	Cato Institute director of health policy studies		libertarian	0	1	0	0	0	an article
1177.json	TRUE	"If you already have health insurance through your job, or Medicare, or Medicaid, or the VA, nothing in this plan will require you or your employer to change the coverage or the doctor you have."	health-care	barack-obama	President	Illinois	democrat	70	71	160	163	9	a speech to Congress
7309.json	mostly-true	Says the area damaged by Hurricane Sandy represents roughly 10 percent of our nations economy.	"economy,weather"	rodney-frelinghuysen			republican	1	0	0	1	0	a speech on the House floor
6914.json	TRUE	"Tennessee students now cover about 67 percent of the cost of their education at public universities, and some 60 percent at community colleges."	education	john-g-morgan	Chancellor to Tennessee Board of Regents	Tennessee	none	0	0	0	0	0	Testimoney to the U.S. Senate Education Committee
6050.json	FALSE	On opposing any and all efforts to increase taxes.	"taxes,transportation"	nathan-deal			republican	9	5	11	11	0	pledge
8808.json	mostly-true	"Marijuana today is genetically modified, with THC levels that far surpass the marijuana of the 1970s."	"drugs,marijuana,public-health"	patrick-kennedy	Congressman	Rhode Island	democrat	0	1	2	1	0	an interview with MSNBC
6047.json	FALSE	Homosexual behavior cuts your lifeby about 20 years.	"gays-and-lesbians,health-care,sexuality"	bob-marshall	State delegate	Virginia	republican	0	2	0	0	1	an interview.
9485.json	FALSE	The proposed Gogebic iron ore mine is just up the hill from the Apostle Islands National Lakeshore caves along Lake Superior.	"energy,environment"	al-jazeera-america			journalist	0	1	0	0	0	a documentary
11085.json	FALSE	"If youre from Syria and youre a Christian, you cannot come into this country as a refugee."	"foreign-policy,immigration,religion"	donald-trump	President-Elect	New York	republican	63	114	51	37	61	a speech in Las Vegas
3252.json	TRUE	One of the biggest causes of our soaring debt and economic insecurity ends up being Pentagon spending. The budget for the Pentagon consumes more than half of our discretionary spending.	"deficit,federal-budget,military"	dennis-kucinich	U.S. representative	Ohio	democrat	1	3	4	6	0	
12180.json	FALSE	Millionaires working side by side with George Soros are bankrolling (John Kasichs) super PAC.	campaign-finance	trusted-leadership-pac			republican	0	1	0	0	0	a Trusted Leadership PAC ad 
2213.json	TRUE	Ive even cut my own salary -- twice.	"government-efficiency,job-accomplishments,message-machine,state-budget"	kevin-boyce	Ohio treasurer	Ohio	democrat	0	0	0	0	1	a campaign video
1566.json	TRUE	Nearly all of the top 50 prescribers of oxycodone in the United States are in Florida.	crime	jeff-kottkamp		Florida	republican	0	1	1	0	0	an op-ed published in Florida newspapers
12242.json	mostly-true	"When this campaign began, I said that weve got to end the starvation minimum wage of $7.25, raise it to $15. Secretary Clinton said lets raise it to $12."	"economy,income"	bernie-s	U.S. Senator	Vermont	independent	18	12	22	41	0	a Democratic debate in New York
7766.json	mostly-true	The economy added more jobs during four years under Obama than it did in the entire eight years under George W. Bush.	"economy,job-accomplishments,jobs"	gilberto-hinojosa	"Chairman, Texas Democratic Party"	Texas	democrat	0	4	1	2	1	an email blast.
12825.json	TRUE	We fixed a loophole in the (gun) background record check system so that we could make our commonwealth safer.	"crime,criminal-justice,guns"	tim-kaine	U.S. Senator	Virginia	democrat	8	3	15	15	0	a speech
11659.json	FALSE	"In the weekend after the terrorist attacks in Paris, the White House said this couldnt happen in the United States. ISIS couldnt reach us here."	terrorism	joe-scarborough	Host of a morning show on MSNBC		none	1	4	3	3	0	on MSNBC's "Morning Joe"
9476.json	mostly-true	"By 2006, the American people were overwhelmingly against the Iraq War."	"history,iraq,military,polls"	hillary-clinton	Presidential candidate	New York	democrat	40	29	69	76	7	"her book, ""Hard Choices"""
9974.json	FALSE	"In 2001 and 02 . . . we had the pension system funded at (the)100% level in that year, and we did for two years at that point."	"debt,deficit,economy,history,job-accomplishments,labor,legal-issues,pensions,unions,workers"	vincent-buddy-cianci		Rhode Island	independent	0	2	1	2	1	an interview on WPRI-TV's "Newsmakers."
10056.json	mostly-true	"As mayor, [Allan Fung] raised taxes three times."	"city-budget,debt,economy,history,job-accomplishments,labor,pensions,retirement,taxes,workers"	american-leadhership-pac	Political Action Committee	Rhode Island	organization	0	0	1	2	0	a TV commercial
8034.json	mostly-true	"Were importing about 10 percent of our milk supply. Were Americas Dairyland, but yet we dont have enough milk in this state to meet the demand for our cheesemakers."	"agriculture,economy,states"	scott-walker	Milwaukee County Executive	Wisconsin	republican	26	41	32	40	11	an interview
1306.json	FALSE	Mitt Romney ... gave you government health care that is now bankrupting the state of Massachusetts.	"candidates-biography,health-care,pundits"	glenn-beck			none	5	7	7	2	6	 a Webcast
12691.json	mostly-true	"In North Carolina, paid family leave is more popular than college basketball."	"families,sports,women,workers"	moms-rising			democrat	0	1	0	1	0	
2204.json	TRUE	"Last year, we borrowed $1.4 trillion -- or 41 cents of every dollar we spent. Over half of this debt is held by foreign investors."	"economy,federal-budget"	george-voinovich	Former U.S. senator from Ohio	Ohio	republican	0	0	0	0	0	a speech in the U.S. Senate
5884.json	FALSE	The only time government employment has gone down during a recession has been under me.	"economy,history,jobs"	barack-obama	President	Illinois	democrat	70	71	160	163	9	"a speech in Albany, N.Y."
12155.json	TRUE	"The barber regulation here in Missouri is 10,000 words long.the book of Revelation is (also) 10,000 words long."	market-regulation	catherine-hanaway	Candidate for governor of Missouri	Missouri	republican	0	1	0	0	0	a debate
5509.json	TRUE	Says he cut taxes by more than $600 million when he wasgovernor.	"job-accomplishments,state-budget,taxes"	george-allen	consultant	Virginia	republican	2	8	3	4	1	an op-ed
12953.json	TRUE	Says Marco Rubio voted against the bipartisan Violence Against Women Act.	voting-record	patrick-murphy		Florida	democrat	2	1	4	5	0	a post on his campaign website
4296.json	FALSE	Says the government wants to require farm tractor drivers to hold commercial drivers licenses even if theyre just crossing a single public road.	"agriculture,public-safety,transportation"	rick-perry	Governor	Texas	republican	30	30	42	23	18	a speech.
7253.json	FALSE	"In Minnesota, well over 6,200 election-day registrations from 2008 proved fraudulent."	"elections,legal-issues,states"	club-growth			none	4	5	4	2	0	a newsletter
2670.json	mostly-true	Says John Loughlin voted to let people accused of domestic violence keep their guns.	"criminal-justice,guns,voting-record"	david-cicilline	mayor of Providence	Rhode Island	democrat	7	4	5	4	1	a campaign radio advertisement
10628.json	mostly-true	The state of Florida has seen double-digit drops in alcohol use among teens.	"Alcohol,children"	susan-pitman	Florida Coalition Alliance board member	Florida	none	0	0	0	1	0	a state Senate committee hearing
130.json	FALSE	Clinton "refused repeated requests to meet with the Gold Star Mothers."	military	chain-email			none	11	43	8	5	105	an e-mail message circulated by many people.
9515.json	FALSE	On a balanced budget amendment.	federal-budget	mark-warner	U.S. Senator	Virginia	democrat	3	1	6	3	0	a TV interview.
